X1,codingWeek,channelId,videoId,title,publishedAt,viewCount,likeCount,dislikeCount,commentCount,duration,channelTitle,subscriberCount,country,videoURL,codingWeekStartDay
10,2020-02-02-2020-02-09,UCJFOER35ggIWwsXh2ZDnqyg,bC23XWD9nsw,"Coronavirus scare: Eight suspected cases in West Bengal, including 3 Chinese",2020-02-04T07:34:27Z,713783,1751,274,40,108,The Economic Times,1110000,IN,https://www.youtube.com/watch?v=bC23XWD9nsw,2020-02-02
11,2020-02-02-2020-02-09,UC07-dOwgza1IguKA86jqxNA,qF42gZVm1Bo,How is the new coronavirus affecting people who get it?,2020-02-05T20:13:57Z,610972,949,245,165,85,World Health Organization (WHO),774000,Unknown,https://www.youtube.com/watch?v=qF42gZVm1Bo,2020-02-02
12,2020-02-02-2020-02-09,UCi7Zk9baY1tvdlgxIML8MXg,RMYQjqiCSHM,"Drone footage captures the eerie, deserted streets of Wuhan, China",2020-02-06T20:29:55Z,595650,2840,184,654,282,CTV News,729000,CA,https://www.youtube.com/watch?v=RMYQjqiCSHM,2020-02-02
13,2020-02-02-2020-02-09,UCBi2mrWuNuyYy4gbM6fU18Q,CuQYAR_PdPQ,Latest details into Coronavirus and China l ABC News,2020-02-04T01:21:31Z,566708,3281,397,1494,435,ABC News,12100000,US,https://www.youtube.com/watch?v=CuQYAR_PdPQ,2020-02-02
14,2020-02-02-2020-02-09,UCWp2llZdBTyQ8pZVnXDcNNg,aOZvf5NOFHs,The new Novel Coronavirus Growing in Culture,2020-02-05T07:03:54Z,518390,N/A,N/A,N/A,79,HKUMed,2790,HK,https://www.youtube.com/watch?v=aOZvf5NOFHs,2020-02-02
15,2020-02-02-2020-02-09,UCknLrEdhRCp1aegoMqRaCZg,ALQZWBlNbZA,Inside Germany&#39;s coronavirus quarantine camp | DW News,2020-02-03T09:37:34Z,488299,3810,436,1146,674,DW News,2960000,DE,https://www.youtube.com/watch?v=ALQZWBlNbZA,2020-02-02
16,2020-02-02-2020-02-09,UCfRZKrhLs6HbL5jEc3OL82w,9aHlFkatMIk,Comment les poumons reagissent au Coronavirus de la maladie Covid-19 ?,2020-02-05T16:07:18Z,472326,3012,179,390,131,Hopitaux Universitaires de Genève,175000,CH,https://www.youtube.com/watch?v=9aHlFkatMIk,2020-02-02
17,2020-02-02-2020-02-09,UCK7tptUDHh-RYDsdxO1-5QQ,oy9MNqOA9U4,Wuhan&#39;s Coronavirus Hospitals Aren&#39;t as Complete as You Might Think | WSJ,2020-02-06T16:23:46Z,362047,3897,1796,1158,166,Wall Street Journal,3200000,US,https://www.youtube.com/watch?v=oy9MNqOA9U4,2020-02-02
18,2020-02-02-2020-02-09,UCNye-wNBqNL5ZzHSJj3l8Bg,rSJGeC1d2DY,Confused about the Coronavirus? | Start Here,2020-02-06T13:37:52Z,348867,5662,334,768,436,Al Jazeera English,8360000,QA,https://www.youtube.com/watch?v=rSJGeC1d2DY,2020-02-02
19,2020-02-02-2020-02-09,UCNye-wNBqNL5ZzHSJj3l8Bg,9qAFanPeKtE,Coronavirus outbreak: Hospitals in China swamped with patients,2020-02-06T18:47:52Z,332962,2272,138,587,149,Al Jazeera English,8360000,QA,https://www.youtube.com/watch?v=9qAFanPeKtE,2020-02-02
20,2020-02-02-2020-02-09,UChDKyKQ59fYz3JO2fl0Z6sg,gIH-tPwDoQ4,Doctor Who Blew Whistle On Coronavirus Dies | TODAY,2020-02-07T20:30:04Z,301048,1267,125,262,129,TODAY,3250000,Unknown,https://www.youtube.com/watch?v=gIH-tPwDoQ4,2020-02-02
21,2020-02-02-2020-02-09,UC_vFLohxs5PkAxlk7Y6jEtw,hnxdhlSbmU4,&#39;I have the Coronavirus&#39;: Man wearing sign sprays Lysol on merchandise at Walmart,2020-02-05T21:00:07Z,282407,1178,255,506,84,ABC 7 Chicago,185000,US,https://www.youtube.com/watch?v=hnxdhlSbmU4,2020-02-02
22,2020-02-02-2020-02-09,UCQ_0iuImAu0ea779Kym8o3A,3UyS3BC7wY8,Novel Coronavirus in Hindi | Novel Coronavirus Symptoms | Corona Virus India Update,2020-02-02T10:10:08Z,176359,4012,341,661,668,The Ashima Show,111000,US,https://www.youtube.com/watch?v=3UyS3BC7wY8,2020-02-02
23,2020-02-02-2020-02-09,UCNye-wNBqNL5ZzHSJj3l8Bg,8w61tigk0ag,Reports of anti-Chinese views in Philippines over coronavirus,2020-02-04T08:57:20Z,126897,1264,217,1397,142,Al Jazeera English,8360000,QA,https://www.youtube.com/watch?v=8w61tigk0ag,2020-02-02
24,2020-02-02-2020-02-09,UC6ZFN9Tx6xh-skXCuRHCDpQ,ZXjx3D066p0,How China&#39;s novel coronavirus outbreak is disrupting the global supply chain,2020-02-04T23:49:41Z,88008,571,47,N/A,391,PBS NewsHour,2840000,US,https://www.youtube.com/watch?v=ZXjx3D066p0,2020-02-02
25,2020-02-02-2020-02-09,UCESgXHBH91EMDtM7O3XU1fg,o3DunPJuw9o,Coronavirus Chanchin | Mizoram Tan A Hlauhawm Em?,2020-02-03T16:13:13Z,82027,2954,127,73,678,Thazuals Infotainment,101000,IN,https://www.youtube.com/watch?v=o3DunPJuw9o,2020-02-02
26,2020-02-02-2020-02-09,UCVgO39Bk5sMo66-6o6Spn6Q,nRmUK54L9Zk,"Coronavirus whistleblower doctor Li Wenliang dies from infection in Wuhan, hospital says | ABC News",2020-02-07T09:15:14Z,62898,465,33,N/A,139,ABC News (Australia),1520000,AU,https://www.youtube.com/watch?v=nRmUK54L9Zk,2020-02-02
27,2020-02-02-2020-02-09,UC_gUM8rL-Lrg6O3adPW9K1g,-0qnUhvQelk,Coronavirus Outbreak: Life inside quarantine camps,2020-02-08T08:02:50Z,60283,322,252,278,258,WION,4050000,IN,https://www.youtube.com/watch?v=-0qnUhvQelk,2020-02-02
28,2020-02-02-2020-02-09,UCvSmJ60pbqQqqCDojWTspfw,19z06mnQxu4,Lysol Kills The Human CoronaVirus...Seriously!,2020-02-08T14:56:11Z,30481,615,73,217,111,cutlerylover,586000,Unknown,https://www.youtube.com/watch?v=19z06mnQxu4,2020-02-02
29,2020-02-02-2020-02-09,UCreQwBw05gngDM4T5EXS_mQ,ZAKDhVgo49c,CORONAVIRUS (Trap Remix) | [1 Hour Version],2020-02-03T22:48:06Z,21533,299,35,44,3642,1 Hour Songs,228000,Unknown,https://www.youtube.com/watch?v=ZAKDhVgo49c,2020-02-02
0,2020-02-09-2020-02-16,UCVSNOxehfALut52NbkfRBaA,rKek0Y30Ctw,Chinese Police Force Family Into Coronavirus Quarantine,2020-02-09T23:20:39Z,17663996,64359,12522,10674,142,VOA News,2030000,US,https://www.youtube.com/watch?v=rKek0Y30Ctw,2020-02-09
1,2020-02-09-2020-02-16,UC4SUWizzKc1tptprBkWjX2Q,qJA768Jpf4U,"Global coronavirus deaths equal Sars, while new infections drop",2020-02-09T09:21:38Z,13464933,26075,6037,919,128,South China Morning Post,2630000,HK,https://www.youtube.com/watch?v=qJA768Jpf4U,2020-02-09
2,2020-02-09-2020-02-16,UCPY9IKSkr2GfFW5jbgA5Qbw,I-Yd-_XIWJg,Coronavirus outbreak (covid 19) explained through 3D Medical Animation,2020-02-11T12:15:00Z,7749257,62666,2879,4109,369,Scientific Animations,NA,US,https://www.youtube.com/watch?v=I-Yd-_XIWJg,2020-02-09
3,2020-02-09-2020-02-16,UCyoGb3SMlTlB8CLGVH4c8Rw,sk4QokTu_5o,"Las victimas de coronavirus se disparan, con 242 muertos en un solo dia",2020-02-13T06:08:12Z,4277032,10435,1828,722,85,euronews (en español),1540000,ES,https://www.youtube.com/watch?v=sk4QokTu_5o,2020-02-09
4,2020-02-09-2020-02-16,UCuFFtHWoLl5fauMMD5Ww2jA,TAafDOqfN3M,Patient with coronavirus speaks out,2020-02-11T13:36:25Z,2678168,20518,2400,5693,630,CBC News,2830000,CA,https://www.youtube.com/watch?v=TAafDOqfN3M,2020-02-09
5,2020-02-09-2020-02-16,UCNI0qOojpkhsUtaQ4_2NUhQ,eup3_i_5uaw,"COVID-19 (Coronavirus Disease 19) - February Update - causes, symptoms, diagnosis, pathology",2020-02-14T17:57:19Z,2587026,31469,1079,1581,741,Osmosis,2220000,US,https://www.youtube.com/watch?v=eup3_i_5uaw,2020-02-09
6,2020-02-09-2020-02-16,UCknLrEdhRCp1aegoMqRaCZg,ltYIIXJTKEc,Coronavirus whistleblowers disappear in China | DW News,2020-02-12T10:29:02Z,1914557,18600,1040,3567,323,DW News,2960000,DE,https://www.youtube.com/watch?v=ltYIIXJTKEc,2020-02-09
7,2020-02-09-2020-02-16,UCZaT_X_mc0BI-djXOlfhqWQ,2DsVhaXx8_I,Here's How Scientists Think Coronavirus Spreads from Bats to Humans,2020-02-13T20:39:06Z,1899919,19549,1472,5358,328,VICE News,7130000,US,https://www.youtube.com/watch?v=2DsVhaXx8_I,2020-02-09
8,2020-02-09-2020-02-16,UCK7tptUDHh-RYDsdxO1-5QQ,7SuKywEZ5AM,How Scientists Are Trying to Develop a Coronavirus Vaccine | WSJ,2020-02-13T17:00:01Z,1890302,23910,733,2037,258,Wall Street Journal,3200000,US,https://www.youtube.com/watch?v=7SuKywEZ5AM,2020-02-09
9,2020-02-09-2020-02-16,UCTrQ7HXWRRxr7OsOtodr2_w,Y-GB9EYqAGM,Coronavirus &amp; Me: Ben Kavanagh's journey - from quarantine in Wuhan to Wirral,2020-02-13T20:44:29Z,1769629,30018,1114,3544,1313,Channel 4 News,1770000,GB,https://www.youtube.com/watch?v=Y-GB9EYqAGM,2020-02-09
10,2020-02-09-2020-02-16,UC4SUWizzKc1tptprBkWjX2Q,vLdwCdyiDCw,"China disinfects entire cities to fight coronavirus outbreak, some twice a day",2020-02-12T05:25:19Z,1710660,13047,631,1917,101,South China Morning Post,2630000,HK,https://www.youtube.com/watch?v=vLdwCdyiDCw,2020-02-09
11,2020-02-09-2020-02-16,UCTrQ7HXWRRxr7OsOtodr2_w,Zl0V-OhZYk4,How coronavirus (Covid-19) spread day by day,2020-02-12T12:05:49Z,1637860,12241,1596,3245,707,Channel 4 News,1770000,GB,https://www.youtube.com/watch?v=Zl0V-OhZYk4,2020-02-09
12,2020-02-09-2020-02-16,UCTCEJCypL-cwp2EWlT5pmGg,FC4soCjxSOQ,What is CORONAVIRUS? AND How to PROTECT YOURSELF?,2020-02-13T16:05:35Z,1516251,11411,572,984,120,FreeMedEducation,433000,ID,https://www.youtube.com/watch?v=FC4soCjxSOQ,2020-02-09
13,2020-02-09-2020-02-16,UC16niRr50-MSBwiO3YDb3RA,RHl8Lh67bnY,China coronavirus deaths and cases spike - BBC News,2020-02-13T13:30:39Z,1264162,8904,875,2854,376,BBC News,11100000,GB,https://www.youtube.com/watch?v=RHl8Lh67bnY,2020-02-09
14,2020-02-09-2020-02-16,UCeY0bbntWzzVIaj2z3QigXg,9J3vrJNGxQA,"First American Dies From COVID-19 In Wuhan, China | NBC Nightly News",2020-02-09T00:53:26Z,1236408,8299,887,3712,139,NBC News,6110000,Unknown,https://www.youtube.com/watch?v=9J3vrJNGxQA,2020-02-09
15,2020-02-09-2020-02-16,UC_gUM8rL-Lrg6O3adPW9K1g,pPHSlZIQMa4,Reports: Coronavirus was originated in a Wuhan Lab,2020-02-09T06:24:52Z,1208771,15383,1643,4600,238,WION,4050000,IN,https://www.youtube.com/watch?v=pPHSlZIQMa4,2020-02-09
16,2020-02-09-2020-02-16,UCTrQ7HXWRRxr7OsOtodr2_w,ZBOwFBu05c8,Coronavirus: Is Britain Ready? | Documentary,2020-02-14T20:52:31Z,1148259,7439,813,3702,1494,Channel 4 News,1770000,GB,https://www.youtube.com/watch?v=ZBOwFBu05c8,2020-02-09
17,2020-02-09-2020-02-16,UCgKjHnMbrOK8xLzAwHO0aSg,LFjZbDPc0tE,Gurmit Singh (Phua Chu Kang) Get Serious on COVID-19,2020-02-15T05:52:50Z,770343,5941,280,30,121,govsg,185000,SG,https://www.youtube.com/watch?v=LFjZbDPc0tE,2020-02-09
18,2020-02-09-2020-02-16,UC4SUWizzKc1tptprBkWjX2Q,Iwpr55PZEJ8,Lawyer Chen Qiushi documenting coronavirus epicentre disappears,2020-02-10T22:06:02Z,515612,10452,360,2317,159,South China Morning Post,2630000,HK,https://www.youtube.com/watch?v=Iwpr55PZEJ8,2020-02-09
19,2020-02-09-2020-02-16,UCKjU3KzdbJE1EFcHVqXC3_g,WOFHR4cvov4,Busting garlic cures and other false coronavirus claims,2020-02-13T12:47:41Z,451910,1854,642,N/A,179,CBC News: The National,1220000,CA,https://www.youtube.com/watch?v=WOFHR4cvov4,2020-02-09
20,2020-02-09-2020-02-16,UCNye-wNBqNL5ZzHSJj3l8Bg,mLE2gloWDN8,Speaking up about the coronavirus - but at what cost? | The Listening Post (Full),2020-02-15T12:41:18Z,403604,3543,450,782,1479,Al Jazeera English,8360000,QA,https://www.youtube.com/watch?v=mLE2gloWDN8,2020-02-09
21,2020-02-09-2020-02-16,UCHq7ZxlzRRXimaBmk5QAxSQ,BdVTcLhIack,CORONAVIRUS se sirph ye ilaaj bcaa sktaa hai || j'ruurii suucnaa || Pujya Thakur Ji Maharaj,2020-02-12T00:30:00Z,351156,6965,350,451,391,Shri Devkinandan Thakur Ji,3220000,IN,https://www.youtube.com/watch?v=BdVTcLhIack,2020-02-09
22,2020-02-09-2020-02-16,UCrp_UI8XtuYfpiqluWLD7Lw,iSbZ9EkZpyg,Just how contagious is the coronavirus?,2020-02-15T00:54:21Z,344746,2450,334,918,344,CNBC Television,1840000,US,https://www.youtube.com/watch?v=iSbZ9EkZpyg,2020-02-09
23,2020-02-09-2020-02-16,UCrp_UI8XtuYfpiqluWLD7Lw,GEEFyTOrEC4,Scale of the coronavirus outbreak,2020-02-13T00:45:08Z,266556,2028,179,950,505,CNBC Television,1840000,US,https://www.youtube.com/watch?v=GEEFyTOrEC4,2020-02-09
24,2020-02-09-2020-02-16,UChFsYLqPUyLiZnfRog6wiZA,di7oFaAvSQg,Superhero Mum Creating Life-Saving Coronavirus Vaccine | This Morning,2020-02-13T12:30:06Z,168591,2347,321,N/A,480,This Morning,2130000,GB,https://www.youtube.com/watch?v=di7oFaAvSQg,2020-02-09
25,2020-02-09-2020-02-16,UCF9IOB2TExg3QIBupFtBDxg,H1BZLkb3710,COVID 19 12 Feb,2020-02-12T19:18:40Z,125155,4946,162,1644,1046,Dr. John Campbell,1750000,GB,https://www.youtube.com/watch?v=H1BZLkb3710,2020-02-09
26,2020-02-09-2020-02-16,UCMSsLqxqvZsNXi0Z-VjN89A,Vbv2A_M5Vws,Covid Treatment and Covid Vaccine - Remdesivir?,2020-02-09T18:11:40Z,70546,1306,82,153,435,Doctor Mike Hansen,959000,US,https://www.youtube.com/watch?v=Vbv2A_M5Vws,2020-02-09
27,2020-02-09-2020-02-16,UCToe3dspZyw2L_JY-JmP3Mw,5fGIT1pwcbE,The COVID-19 Coronavirus Impact on U.S. and World Markets,2020-02-14T19:59:37Z,61275,506,30,19,301,TD Ameritrade,309000,US,https://www.youtube.com/watch?v=5fGIT1pwcbE,2020-02-09
28,2020-02-09-2020-02-16,UCFyRz1N_T-rnSkbaAH_TFAw,vx4JMqr6n7c,Coronavirus &amp; Retail Pharmacy Outrage Update w/ZDoggMD,2020-02-10T00:54:46Z,18323,634,34,167,1747,ZDoggMD,444000,US,https://www.youtube.com/watch?v=vx4JMqr6n7c,2020-02-09
29,2020-02-09-2020-02-16,UCTXNz3gjAypWp3EhlIATEJQ,v7f0lBrN0Lo,Coronavirus: Llegan a Brasil personas repatriadas de Wuhan,2020-02-10T00:29:13Z,14444,157,17,80,171,24horas.cl,1100000,CL,https://www.youtube.com/watch?v=v7f0lBrN0Lo,2020-02-09
0,2020-02-16-2020-02-23,UCzznO4xSV8BKnUBPyswtCUw,ZC0gww2yznI,Chinese scientists say COVID-19/coronavirus could have originated from government ...,2020-02-17T00:15:32Z,4367888,18278,2041,6267,121,Arirang News,560000,US,https://www.youtube.com/watch?v=ZC0gww2yznI,2020-02-16
1,2020-02-16-2020-02-23,UCATNzbTbfeoMhNonZGZmrhA,sHP0UIdZyI4,What Is Coronavirus (COVID-19)?,2020-02-19T17:18:11Z,2620096,12633,1794,636,271,Johns Hopkins Medicine,256000,US,https://www.youtube.com/watch?v=sHP0UIdZyI4,2020-02-16
2,2020-02-16-2020-02-23,UCMSsLqxqvZsNXi0Z-VjN89A,V-7SQGPkijs,New Studies of COVID and Autopsy Report Analysis of a COVID Patient,2020-02-21T17:45:00Z,1877857,66975,1359,5746,623,Doctor Mike Hansen,959000,US,https://www.youtube.com/watch?v=V-7SQGPkijs,2020-02-16
3,2020-02-16-2020-02-23,UC_gUM8rL-Lrg6O3adPW9K1g,hxCbD0SVVIk,Gravitas: Wuhan Coronavirus: Six videos that triggered a panic,2020-02-17T18:16:02Z,1662430,20859,1400,3259,385,WION,4050000,IN,https://www.youtube.com/watch?v=hxCbD0SVVIk,2020-02-16
4,2020-02-16-2020-02-23,UCTrQ7HXWRRxr7OsOtodr2_w,rI_MG3ZnDak,How North Korea is reporting on coronavirus (English subtitles),2020-02-17T18:01:46Z,1535901,21041,561,4719,511,Channel 4 News,1770000,GB,https://www.youtube.com/watch?v=rI_MG3ZnDak,2020-02-16
5,2020-02-16-2020-02-23,UCYPvAwZP8pZhSMW8qs7cVCw,-hD-PWN5UN0,Is Coronavirus A Secret Chinese Bio-warfare Weapon? | Fact Check,2020-02-17T13:52:40Z,1118151,7602,1207,3484,495,India Today,5260000,IN,https://www.youtube.com/watch?v=-hD-PWN5UN0,2020-02-16
6,2020-02-16-2020-02-23,UCNye-wNBqNL5ZzHSJj3l8Bg,MbpYBSpCjjU,Nurses pay a heavy price as China fights coronavirus epidemic,2020-02-18T13:47:18Z,828385,7031,363,1034,111,Al Jazeera English,8360000,QA,https://www.youtube.com/watch?v=MbpYBSpCjjU,2020-02-16
7,2020-02-16-2020-02-23,UC_Lnb8ZHqqgLbp-7hltuT9w,55ErDdtT2zs,COVID-19: Tracing The First Month Of The Novel Coronavirus | Insight | Full Episode,2020-02-19T12:00:01Z,409748,3012,285,866,2877,CNA Insider,991000,SG,https://www.youtube.com/watch?v=55ErDdtT2zs,2020-02-16
8,2020-02-16-2020-02-23,UCNye-wNBqNL5ZzHSJj3l8Bg,MqbD6Psj7J8,Coronavirus: Is China putting party before people? | The Stream,2020-02-17T20:05:49Z,235183,2368,260,903,1528,Al Jazeera English,8360000,QA,https://www.youtube.com/watch?v=MqbD6Psj7J8,2020-02-16
9,2020-02-16-2020-02-23,UCNye-wNBqNL5ZzHSJj3l8Bg,-Bg-MyiFQf0,Coronavirus outbreak: Ethiopia steps up prevention measures,2020-02-22T12:02:47Z,164701,579,68,224,170,Al Jazeera English,8360000,QA,https://www.youtube.com/watch?v=-Bg-MyiFQf0,2020-02-16
10,2020-02-16-2020-02-23,UCgKjHnMbrOK8xLzAwHO0aSg,7YrMrs7lUhU,Anandha Kannan Gets Serious on COVID-19,2020-02-17T04:02:20Z,129211,672,22,68,135,govsg,185000,SG,https://www.youtube.com/watch?v=7YrMrs7lUhU,2020-02-16
11,2020-02-16-2020-02-23,UCG5N7uIbHVdt3dyEhTPgz2w,oMHacLHchI0,Dr. Ranj&#39;s Coronavirus Advice For Kids,2020-02-21T19:00:46Z,78245,397,21,0,368,DrRanjOnline,1210,Unknown,https://www.youtube.com/watch?v=oMHacLHchI0,2020-02-16
12,2020-02-16-2020-02-23,UC83jt4dlz1Gjl58fzQrrKZg,1Tdw9g4EMzg,Mediacorp launches COVID-19 song,2020-02-21T16:26:01Z,74142,360,57,65,212,CNA,1620000,SG,https://www.youtube.com/watch?v=1Tdw9g4EMzg,2020-02-16
13,2020-02-16-2020-02-23,UC0cd_-e49hZpWLH3UIwoWRA,TeCEnOY3jGs,What is COVID-19? (Coronavirus Update),2020-02-22T17:33:10Z,58123,1800,150,365,294,Professor Dave Explains,1690000,US,https://www.youtube.com/watch?v=TeCEnOY3jGs,2020-02-16
14,2020-02-16-2020-02-23,UCOMZWkPo7ao6yGaXc954U0w,2-YGpdLuLGM,Coronavirus in Japan: How SAFE is it?,2020-02-22T13:00:01Z,33519,880,33,338,787,Ask Japanese,464000,JP,https://www.youtube.com/watch?v=2-YGpdLuLGM,2020-02-16
15,2020-02-16-2020-02-23,UCGFl93O8PLmPtNjMbJjipsQ,zeWCAJHnz5Y,Coronavirus Cambodia,2020-02-20T20:53:10Z,2626,54,1,2,167,YourTV Muskoka,709,CA,https://www.youtube.com/watch?v=zeWCAJHnz5Y,2020-02-16
16,2020-02-16-2020-02-23,UCefCAOvHdeEUEdUcPpSo8SA,bumUZQ2YUjM,"[Vlog] Coronavirus, studying &amp; lots of food",2020-02-17T17:02:32Z,342,11,0,2,512,from KAYLA,117,CA,https://www.youtube.com/watch?v=bumUZQ2YUjM,2020-02-16
0,2020-02-23-2020-03-01,UCqKiDBaeIA61KZxUqWHNb6w,Xj1nUFFVK1E,HOW DOES COVID-19 AFFECT THE BODY?,2020-02-26T06:35:37Z,4962030,33527,2842,2988,315,Neural Academy,395000,CA,https://www.youtube.com/watch?v=Xj1nUFFVK1E,2020-02-23
1,2020-02-23-2020-03-01,UCqnbDFdCpuN8CMEg0VuEBqA,m5fsidSOJMw,China Is Censoring Coronavirus Stories. These Citizens Are Fighting Back. | NYT News,2020-02-25T00:00:08Z,4686773,60389,3998,9743,249,The New York Times,3860000,Unknown,https://www.youtube.com/watch?v=m5fsidSOJMw,2020-02-23
2,2020-02-23-2020-03-01,UCMtFAi84ehTSYSE9XoHefig,R-Gnari_sTU,Trump Fears The Coronavirus Crisis Will Spoil His Reelection Campaign,2020-02-27T04:50:02Z,3196123,39040,1726,3673,632,The Late Show with Stephen Colbert,8670000,Unknown,https://www.youtube.com/watch?v=R-Gnari_sTU,2020-02-23
3,2020-02-23-2020-03-01,UCVTyTA7-g9nopHeHbeuvpRA,lKAlwCCd_hU,Trump's Flailing Response to the Coronavirus Outbreak: A Closer Look,2020-02-28T02:00:09Z,3175164,40031,2583,4826,636,Late Night with Seth Meyers,4240000,US,https://www.youtube.com/watch?v=lKAlwCCd_hU,2020-02-23
4,2020-02-23-2020-03-01,UC16niRr50-MSBwiO3YDb3RA,VS0cRj3a0Qk,Coronavirus: Iran&#39;s deputy health minister tests positive as outbreak worsens - BBC News,2020-02-26T08:14:42Z,2372000,20282,1231,6969,829,BBC News,11100000,GB,https://www.youtube.com/watch?v=VS0cRj3a0Qk,2020-02-23
5,2020-02-23-2020-03-01,UCa6vGFO9ty8v5KZJXQxdhaw,Y-sbabzs3Jg,Trump is DEFINITELY NOT WORRIED About Coronavirus,2020-02-27T08:30:00Z,2098208,28942,2502,1935,610,Jimmy Kimmel Live,18200000,US,https://www.youtube.com/watch?v=Y-sbabzs3Jg,2020-02-23
6,2020-02-23-2020-03-01,UC16niRr50-MSBwiO3YDb3RA,HL3TpRQ-oa4,Coronavirus: New global outbreaks emerge - BBC News,2020-02-24T22:48:32Z,2080348,18093,1640,6166,697,BBC News,11100000,GB,https://www.youtube.com/watch?v=HL3TpRQ-oa4,2020-02-23
7,2020-02-23-2020-03-01,UC16niRr50-MSBwiO3YDb3RA,UcxHL8LHI_A,"Coronavirus: World must prepare for pandemic, says WHO - BBC News",2020-02-25T08:42:18Z,2049062,17956,1567,7703,813,BBC News,11100000,GB,https://www.youtube.com/watch?v=UcxHL8LHI_A,2020-02-23
8,2020-02-23-2020-03-01,UC4f30mN7ieKWiowjLpjZTUA,elWIPbDfLA0,The Coronavirus Outbreak | Random42 Scientific Communication,2020-02-27T10:43:50Z,1960016,8817,837,280,142,Random42 Scientific Communication,20800,GB,https://www.youtube.com/watch?v=elWIPbDfLA0,2020-02-23
9,2020-02-23-2020-03-01,UCKjU3KzdbJE1EFcHVqXC3_g,uE6SXsrspUg,Coronavirus outbreak: What went wrong in the early days,2020-02-25T03:30:49Z,1885832,14108,2913,N/A,533,CBC News: The National,1220000,CA,https://www.youtube.com/watch?v=uE6SXsrspUg,2020-02-23
10,2020-02-23-2020-03-01,UCa6vGFO9ty8v5KZJXQxdhaw,PbrX_uadZPA,Trump Says Coronavirus is Very Much Under Control,2020-02-26T05:12:05Z,1862172,33110,2604,3807,531,Jimmy Kimmel Live,18200000,US,https://www.youtube.com/watch?v=PbrX_uadZPA,2020-02-23
11,2020-02-23-2020-03-01,UCTrQ7HXWRRxr7OsOtodr2_w,rM0S5sc50jA,The coronavirus conspiracy: is there a cover-up in China?,2020-02-25T21:06:29Z,1513906,12807,1374,3867,473,Channel 4 News,1770000,GB,https://www.youtube.com/watch?v=rM0S5sc50jA,2020-02-23
12,2020-02-23-2020-03-01,UCK7tptUDHh-RYDsdxO1-5QQ,tgyzdgf66eM,How Coronavirus Test Kits Work | WSJ,2020-02-26T17:00:22Z,1404388,11175,560,935,218,Wall Street Journal,3200000,US,https://www.youtube.com/watch?v=tgyzdgf66eM,2020-02-23
13,2020-02-23-2020-03-01,UCHPzpxcYhxkb0fMJKeSe66g,kI6R-S2lzRQ,CACH PHONG CHONG DICH KHONG BINH THUONG CUA TRIEU TIEN DANG CHE GIAU TINH HINH THUC SU NGHIEM TRONG?,2020-02-24T13:00:08Z,1331769,3506,697,467,955,THẾ GIỚI NGHIÊNG,3870000,VN,https://www.youtube.com/watch?v=kI6R-S2lzRQ,2020-02-23
14,2020-02-23-2020-03-01,UC16niRr50-MSBwiO3YDb3RA,6w-prtDjm8s,World battles coronavirus outbreak - BBC News,2020-02-25T13:43:32Z,930086,6567,467,2669,571,BBC News,11100000,GB,https://www.youtube.com/watch?v=6w-prtDjm8s,2020-02-23
15,2020-02-23-2020-03-01,UCeY0bbntWzzVIaj2z3QigXg,9g47wD55Nl8,Scientist Speaks Out About Coronavirus Origin: Exclusive | NBC Nightly News,2020-02-27T01:57:42Z,928993,6932,820,1974,164,NBC News,6110000,Unknown,https://www.youtube.com/watch?v=9g47wD55Nl8,2020-02-23
16,2020-02-23-2020-03-01,UCoMdktPbSTixAyNGwb-UYkQ,ghJSfzwjxvc,British man dies from coronavirus,2020-02-28T22:06:23Z,881927,4492,391,1142,169,Sky News,3870000,GB,https://www.youtube.com/watch?v=ghJSfzwjxvc,2020-02-23
17,2020-02-23-2020-03-01,UCBi2mrWuNuyYy4gbM6fU18Q,byU_N9iHBFY,CDC warns coronavirus outbreak will worsen,2020-02-26T03:13:16Z,749496,6607,499,3711,265,ABC News,12100000,US,https://www.youtube.com/watch?v=byU_N9iHBFY,2020-02-23
18,2020-02-23-2020-03-01,UC16niRr50-MSBwiO3YDb3RA,LBXhjlxLnhQ,Coronavirus: Worst-hit countries boost containment efforts - BBC News,2020-02-28T09:29:47Z,732856,5219,569,2472,593,BBC News,11100000,GB,https://www.youtube.com/watch?v=LBXhjlxLnhQ,2020-02-23
19,2020-02-23-2020-03-01,UC16niRr50-MSBwiO3YDb3RA,uGVvsn7Q7mY,Coronavirus: First British death - BBC News,2020-02-28T22:42:09Z,731435,5132,486,674,675,BBC News,11100000,GB,https://www.youtube.com/watch?v=uGVvsn7Q7mY,2020-02-23
20,2020-02-23-2020-03-01,UChDKyKQ59fYz3JO2fl0Z6sg,ELOZ6fU20Sk,Trump Calls Coronavirus The Democrats&#39; 'New Hoax' As Potential 'Community Spread' Cases Rise | TODAY,2020-02-29T15:50:51Z,723497,4311,3062,7002,605,TODAY,3250000,Unknown,https://www.youtube.com/watch?v=ELOZ6fU20Sk,2020-02-23
21,2020-02-23-2020-03-01,UCBi2mrWuNuyYy4gbM6fU18Q,Q-CrqxMjiEg,Trump addresses the nation after 1st known coronavirus death in US confirmed | ABC News,2020-02-29T20:10:07Z,578945,2934,1335,4735,1271,ABC News,12100000,US,https://www.youtube.com/watch?v=Q-CrqxMjiEg,2020-02-23
